Price,condo,size,rooms,toilets,suites,parking,elevator,furnished,swimming_pool,new,district,negotiation_type,property_type,latitude,longitude,property_coords,nearest_metro_station,nearest_metro_station_distance
298900,360,52,2,1,0,1,0,0,1,0,Sé/São Paulo,sale,apartment,-23.5524703,-46.6294126,"(-46.6294126, -23.5524703)",pedro-ii,0.4364313554617603
350000,569,50,2,1,0,1,0,1,0,0,Sé/São Paulo,sale,apartment,-23.552383600000002,-46.6320216,"(-46.6320216, -23.552383600000002)",se,0.4259183712115853
330000,424,37,1,1,0,1,1,0,0,0,Sé/São Paulo,sale,apartment,-23.5489786,-46.6420049,"(-46.6420049, -23.5489786)",anhangabau,0.326203357518273
230000,290,54,2,2,0,0,0,0,0,0,Sé/São Paulo,sale,apartment,-23.551281200000002,-46.6284138,"(-46.6284138, -23.551281200000002)",pedro-ii,0.2962394421854511
350000,100,76,1,2,0,1,1,0,0,0,Sé/São Paulo,sale,apartment,-23.5585502,-46.6320225,"(-46.6320225, -23.5585502)",japao-liberdade,0.47437622540294927
240000,0,32,1,1,0,1,0,0,0,0,Sé/São Paulo,sale,apartment,-23.5464599,-46.623517799999995,"(-46.623517799999995, -23.5464599)",pedro-ii,0.3695757430504906
250000,380,80,2,1,0,0,0,0,0,0,Sé/São Paulo,sale,apartment,-23.5543104,-46.629293100000005,"(-46.629293100000005, -23.5543104)",pedro-ii,0.5100807968934579
409990,597,80,2,2,1,1,0,0,0,0,Sé/São Paulo,sale,apartment,-23.550756399999997,-46.629077200000005,"(-46.629077200000005, -23.550756399999997)",pedro-ii,0.3534781769342613
240000,513,45,1,1,0,0,0,0,0,0,Sé/São Paulo,sale,apartment,-23.5576035,-46.6279384,"(-46.6279384, -23.5576035)",pedro-ii,0.6432118394128314
180000,250,48,1,1,0,0,1,0,0,0,Sé/São Paulo,sale,apartment,-23.554073100000004,-46.629735,"(-46.629735, -23.554073100000004)",pedro-ii,0.5350263413256692
230000,300,60,1,1,0,0,0,0,0,0,Sé/São Paulo,sale,apartment,-23.5537405,-46.630227399999995,"(-46.630227399999995, -23.5537405)",pedro-ii,0.5643646597371178
293000,210,54,2,2,0,0,1,0,0,0,Sé/São Paulo,sale,apartment,-23.551281200000002,-46.6284138,"(-46.6284138, -23.551281200000002)",pedro-ii,0.2962394421854511
350000,380,67,1,1,0,0,1,0,0,0,Sé/São Paulo,sale,apartment,-23.5518486,-46.62914910000001,"(-46.62914910000001, -23.5518486)",pedro-ii,0.38865010585201254
585000,0,74,2,2,1,1,0,0,1,0,Casa Verde/São Paulo,sale,apartment,-23.514394,-46.6570884,"(-46.6570884, -23.514394)",palmeiras-barra-funda,1.4354467158726356
305000,700,60,2,1,0,1,1,0,1,0,Casa Verde/São Paulo,sale,apartment,-23.5135504,-46.6589431,"(-46.6589431, -23.5135504)",palmeiras-barra-funda,1.3185838635501939
325000,450,60,2,1,0,1,1,0,1,0,Casa Verde/São Paulo,sale,apartment,-23.5130418,-46.6585625,"(-46.6585625, -23.5130418)",palmeiras-barra-funda,1.376066228000015
560000,1065,90,3,2,1,2,0,0,1,0,Casa Verde/São Paulo,sale,apartment,-23.507922699999998,-46.662059899999996,"(-46.662059899999996, -23.507922699999998)",palmeiras-barra-funda,1.4728129548253848
679900,940,93,3,2,1,2,0,1,1,0,Casa Verde/São Paulo,sale,apartment,-23.509054100000004,-46.6597886,"(-46.6597886, -23.509054100000004)",palmeiras-barra-funda,1.5212433462955977
739500,940,93,3,2,1,2,0,1,1,0,Casa Verde/São Paulo,sale,apartment,-23.509054100000004,-46.6597886,"(-46.6597886, -23.509054100000004)",palmeiras-barra-funda,1.5212433462955977
565000,550,64,2,2,1,1,0,0,1,0,Casa Verde/São Paulo,sale,apartment,-23.514394,-46.6570884,"(-46.6570884, -23.514394)",palmeiras-barra-funda,1.4354467158726356
551190,524,67,2,2,1,1,0,1,1,0,Casa Verde/São Paulo,sale,apartment,-23.5120915,-46.6583072,"(-46.6583072, -23.5120915)",palmeiras-barra-funda,1.4472032757927464
586000,0,98,3,3,2,1,0,0,1,0,Casa Verde/São Paulo,sale,apartment,-23.5097784,-46.6638487,"(-46.6638487, -23.5097784)",palmeiras-barra-funda,1.2674749141242967
345000,500,52,2,1,0,1,0,0,1,0,Casa Verde/São Paulo,sale,apartment,-23.4977457,-46.6488708,"(-46.6488708, -23.4977457)",santana,2.6553932355835395
638000,580,65,2,2,1,2,1,1,1,0,Casa Verde/São Paulo,sale,apartment,-23.5053909,-46.62278320000001,"(-46.62278320000001, -23.5053909)",santana,0.3454373281762877
550000,420,63,2,2,1,2,0,0,1,0,Casa Verde/São Paulo,sale,apartment,-23.5056813,-46.6657791,"(-46.6657791, -23.5056813)",palmeiras-barra-funda,1.5259694580059393
647000,0,75,2,2,1,2,0,0,1,0,Casa Verde/São Paulo,sale,apartment,-23.510859600000003,-46.6545407,"(-46.6545407, -23.510859600000003)",marechal-deodoro,1.776226049974697
780000,0,88,3,2,1,2,0,0,1,0,Casa Verde/São Paulo,sale,apartment,-23.511312300000004,-46.655642799999995,"(-46.655642799999995, -23.511312300000004)",palmeiras-barra-funda,1.7070480396188046
500000,900,90,3,2,1,1,0,0,0,0,Casa Verde/São Paulo,sale,apartment,-23.5093633,-46.6654343,"(-46.6654343, -23.5093633)",palmeiras-barra-funda,1.2534626028318552
389900,0,53,2,2,1,1,0,0,0,0,Casa Verde/São Paulo,sale,apartment,-23.510310999999998,-46.6565652,"(-46.6565652, -23.510310999999998)",palmeiras-barra-funda,1.6809934980216288
500000,0,65,2,2,1,1,0,0,1,0,Casa Verde/São Paulo,sale,apartment,-23.5124632,-46.656507500000004,"(-46.656507500000004, -23.5124632)",palmeiras-barra-funda,1.576874739258117
680000,0,80,3,3,2,2,0,0,0,0,Casa Verde/São Paulo,sale,apartment,-23.514172199999997,-46.65582620000001,"(-46.65582620000001, -23.514172199999997)",marechal-deodoro,1.5162382798015535
480000,580,65,2,2,1,2,0,0,1,0,Casa Verde/São Paulo,sale,apartment,-23.4994835,-46.648322,"(-46.648322, -23.4994835)",santana,2.5793522209114688
630000,900,94,3,2,1,2,0,0,1,0,Casa Verde/São Paulo,sale,apartment,-23.509054100000004,-46.6597886,"(-46.6597886, -23.509054100000004)",palmeiras-barra-funda,1.5212433462955977
610000,580,65,2,2,1,2,1,1,1,0,Casa Verde/São Paulo,sale,apartment,-23.514394,-46.6570884,"(-46.6570884, -23.514394)",palmeiras-barra-funda,1.4354467158726356
440000,360,47,2,1,0,1,0,0,1,0,Casa Verde/São Paulo,sale,apartment,-23.510310999999998,-46.6565652,"(-46.6565652, -23.510310999999998)",palmeiras-barra-funda,1.6809934980216288
680000,614,90,3,2,1,2,0,0,1,0,Casa Verde/São Paulo,sale,apartment,-23.513266899999998,-46.6618139,"(-46.6618139, -23.513266899999998)",palmeiras-barra-funda,1.1280124212054872
645000,550,65,2,1,0,1,0,0,1,0,Casa Verde/São Paulo,sale,apartment,-23.4961783,-46.645621399999996,"(-46.645621399999996, -23.4961783)",santana,2.320655896687086
425000,600,82,3,2,1,2,0,1,0,0,Casa Verde/São Paulo,sale,apartment,-23.5108786,-46.6659682,"(-46.6659682, -23.5108786)",palmeiras-barra-funda,1.1291439433046064
630000,580,65,2,2,1,2,1,1,1,0,Casa Verde/São Paulo,sale,apartment,-23.514394,-46.6570884,"(-46.6570884, -23.514394)",palmeiras-barra-funda,1.4354467158726356
530000,550,74,2,2,1,1,0,0,0,0,Casa Verde/São Paulo,sale,apartment,-23.514394,-46.6570884,"(-46.6570884, -23.514394)",palmeiras-barra-funda,1.4354467158726356
334999,420,49,2,1,0,1,0,0,1,0,Casa Verde/São Paulo,sale,apartment,-23.510310999999998,-46.6565652,"(-46.6565652, -23.510310999999998)",palmeiras-barra-funda,1.6809934980216288
1325000,1000,134,3,4,3,2,1,0,1,0,Casa Verde/São Paulo,sale,apartment,-23.4967667,-46.64498820000001,"(-46.64498820000001, -23.4967667)",santana,2.242520780160908
550000,1000,95,3,2,1,1,0,0,1,0,Casa Verde/São Paulo,sale,apartment,-23.5097784,-46.6638487,"(-46.6638487, -23.5097784)",palmeiras-barra-funda,1.2674749141242967
387500,550,53,2,2,1,1,0,0,1,0,Casa Verde/São Paulo,sale,apartment,-23.5102751,-46.6562016,"(-46.6562016, -23.5102751)",palmeiras-barra-funda,1.7123509449449759
360000,588,78,3,2,1,1,0,0,0,0,Casa Verde/São Paulo,sale,apartment,-23.4881777,-46.6689503,"(-46.6689503, -23.4881777)",palmeiras-barra-funda,2.857636956215512
1430000,850,132,3,4,3,2,0,0,1,0,Casa Verde/São Paulo,sale,apartment,-23.497260999999998,-46.6445347,"(-46.6445347, -23.497260999999998)",santana,2.185758881844297
680000,950,88,3,2,1,1,0,0,0,0,Casa Verde/São Paulo,sale,apartment,-23.5093633,-46.6654343,"(-46.6654343, -23.5093633)",palmeiras-barra-funda,1.2534626028318552
550000,950,98,3,2,1,1,0,0,1,0,Casa Verde/São Paulo,sale,apartment,-23.5097784,-46.6638487,"(-46.6638487, -23.5097784)",palmeiras-barra-funda,1.2674749141242967
540000,600,64,3,2,1,2,0,1,1,0,Casa Verde/São Paulo,sale,apartment,-23.514172199999997,-46.65582620000001,"(-46.65582620000001, -23.514172199999997)",marechal-deodoro,1.5162382798015535
600000,500,65,2,2,1,1,1,0,1,0,Casa Verde/São Paulo,sale,apartment,-23.4961783,-46.645621399999996,"(-46.645621399999996, -23.4961783)",santana,2.320655896687086
540000,900,96,3,3,1,1,0,0,1,0,Casa Verde/São Paulo,sale,apartment,-23.5097784,-46.6638487,"(-46.6638487, -23.5097784)",palmeiras-barra-funda,1.2674749141242967
240000,50,45,2,1,0,0,0,0,0,0,Casa Verde/São Paulo,sale,apartment,-23.4984938,-46.6578534,"(-46.6578534, -23.4984938)",palmeiras-barra-funda,2.326580569117378
370000,515,68,2,1,0,1,0,0,1,0,Casa Verde/São Paulo,sale,apartment,-23.5135504,-46.6589431,"(-46.6589431, -23.5135504)",palmeiras-barra-funda,1.3185838635501939
489500,950,98,2,2,1,1,0,1,1,0,Casa Verde/São Paulo,sale,apartment,-23.5097784,-46.6638487,"(-46.6638487, -23.5097784)",palmeiras-barra-funda,1.2674749141242967
500000,895,83,3,2,1,2,0,0,0,0,Casa Verde/São Paulo,sale,apartment,-23.507047399999998,-46.6581615,"(-46.6581615, -23.507047399999998)",palmeiras-barra-funda,1.7512502958119918
352900,0,47,2,2,1,1,0,0,1,0,Casa Verde/São Paulo,sale,apartment,-23.510310999999998,-46.6565652,"(-46.6565652, -23.510310999999998)",palmeiras-barra-funda,1.6809934980216288
675000,750,67,2,2,1,1,0,0,1,0,Casa Verde/São Paulo,sale,apartment,-23.511882999999997,-46.658423,"(-46.658423, -23.511882999999997)",palmeiras-barra-funda,1.4495253277068303
320000,400,56,3,1,0,1,0,0,0,0,Casa Verde/São Paulo,sale,apartment,-23.481205300000003,-46.6489031,"(-46.6489031, -23.481205300000003)",santana,3.1004961593640314
360000,0,70,2,1,0,1,0,0,1,0,Casa Verde/São Paulo,sale,apartment,-23.514203600000002,-46.6582605,"(-46.6582605, -23.514203600000002)",palmeiras-barra-funda,1.3417791393193665
460000,0,66,2,2,1,2,0,0,0,0,Casa Verde/São Paulo,sale,apartment,-23.4994835,-46.648322,"(-46.648322, -23.4994835)",santana,2.5793522209114688
810000,1200,120,3,2,1,3,0,0,1,0,Casa Verde/São Paulo,sale,apartment,-23.501952,-46.642914000000005,"(-46.642914000000005, -23.501952)",santana,1.9678057748203448
450000,0,64,2,2,1,2,0,0,1,0,Casa Verde/São Paulo,sale,apartment,-23.4994835,-46.648322,"(-46.648322, -23.4994835)",santana,2.5793522209114688
580000,0,76,3,2,1,2,0,0,1,0,Casa Verde/São Paulo,sale,apartment,-23.512797600000003,-46.6577909,"(-46.6577909, -23.512797600000003)",palmeiras-barra-funda,1.4517236842969081
380000,350,53,2,2,1,1,0,0,1,0,Casa Verde/São Paulo,sale,apartment,-23.5085586,-46.6613864,"(-46.6613864, -23.5085586)",palmeiras-barra-funda,1.4619525338729127
508000,600,90,3,2,1,2,0,0,0,0,Casa Verde/São Paulo,sale,apartment,-23.5105444,-46.6654794,"(-46.6654794, -23.5105444)",palmeiras-barra-funda,1.1637595123720967
345000,500,64,1,2,1,1,0,0,0,0,Casa Verde/São Paulo,sale,apartment,-23.5066076,-46.666264,"(-46.666264, -23.5066076)",palmeiras-barra-funda,1.4495169060205675
450000,450,59,2,1,0,1,0,0,1,0,Casa Verde/São Paulo,sale,apartment,-23.5124973,-46.656742200000004,"(-46.656742200000004, -23.5124973)",palmeiras-barra-funda,1.5550510447810022
540000,450,65,3,2,1,1,0,0,0,0,Casa Verde/São Paulo,sale,apartment,-23.5124632,-46.656507500000004,"(-46.656507500000004, -23.5124632)",palmeiras-barra-funda,1.576874739258117
780000,650,88,3,2,1,2,0,0,1,0,Casa Verde/São Paulo,sale,apartment,-23.5137878,-46.6540377,"(-46.6540377, -23.5137878)",marechal-deodoro,1.5594569688634865
700000,600,92,3,2,1,2,0,1,1,0,Casa Verde/São Paulo,sale,apartment,-23.500234,-46.648210399999996,"(-46.648210399999996, -23.500234)",santana,2.562317611538395
222000,100,44,2,1,0,1,0,0,0,0,Jaçanã/São Paulo,sale,apartment,-23.460492499999997,-46.57284179999999,"(-46.57284179999999, -23.460492499999997)",tucuruvi,3.6973537188160464
428940,650,58,3,2,1,1,0,0,1,0,Jaçanã/São Paulo,sale,apartment,-23.482772,-46.5660204,"(-46.5660204, -23.482772)",tucuruvi,4.14272143967469
160000,100,35,1,1,0,1,0,0,0,0,Jaçanã/São Paulo,sale,apartment,-23.462734100000002,-46.5759593,"(-46.5759593, -23.462734100000002)",tucuruvi,3.3109327672355353
160000,100,35,1,1,0,1,0,0,0,0,Jaçanã/São Paulo,sale,apartment,-23.462734100000002,-46.5759593,"(-46.5759593, -23.462734100000002)",tucuruvi,3.3109327672355353
220000,100,45,2,1,0,1,0,0,0,0,Jaçanã/São Paulo,sale,apartment,-23.462734100000002,-46.5759593,"(-46.5759593, -23.462734100000002)",tucuruvi,3.3109327672355353
235500,310,48,2,1,0,1,0,1,1,0,Jaçanã/São Paulo,sale,apartment,-23.4830921,-46.5657512,"(-46.5657512, -23.4830921)",tucuruvi,4.17389901751982
236000,370,42,2,1,0,1,0,0,1,0,Jaçanã/São Paulo,sale,apartment,-23.4830997,-46.56576810000001,"(-46.56576810000001, -23.4830997)",tucuruvi,4.172055654246816
266045,0,45,2,1,0,1,0,0,0,0,Jaçanã/São Paulo,sale,apartment,-23.4777783,-46.5734555,"(-46.5734555, -23.4777783)",tucuruvi,3.3156887009601106
300000,0,52,2,1,0,1,0,0,1,0,Jaçanã/São Paulo,sale,apartment,-23.4655383,-46.585584600000004,"(-46.585584600000004, -23.4655383)",tucuruvi,2.256599457229933
260000,500,78,2,1,0,1,0,0,0,0,Jaçanã/São Paulo,sale,apartment,-23.4600593,-46.5851105,"(-46.5851105, -23.4600593)",tucuruvi,2.5324346346180007
320000,410,95,3,1,0,2,0,0,0,0,Jaçanã/São Paulo,sale,apartment,-23.4597296,-46.584893,"(-46.584893, -23.4597296)",tucuruvi,2.5669820759123776
345000,536,67,3,2,1,1,0,0,1,0,Jaçanã/São Paulo,sale,apartment,-23.4657025,-46.585427,"(-46.585427, -23.4657025)",tucuruvi,2.265713855088065
283454,0,45,2,1,0,1,0,0,0,0,Jaçanã/São Paulo,sale,apartment,-23.4777783,-46.5734555,"(-46.5734555, -23.4777783)",tucuruvi,3.3156887009601106
380000,600,96,3,1,0,1,0,0,0,0,Jaçanã/São Paulo,sale,apartment,-23.4623081,-46.582986,"(-46.582986, -23.4623081)",tucuruvi,2.631014916760447
330500,400,59,3,2,1,1,0,0,1,0,Jaçanã/São Paulo,sale,apartment,-23.4777783,-46.5734555,"(-46.5734555, -23.4777783)",tucuruvi,3.3156887009601106
304968,330,59,3,2,1,1,0,0,1,0,Jaçanã/São Paulo,sale,apartment,-23.4777783,-46.5734555,"(-46.5734555, -23.4777783)",tucuruvi,3.3156887009601106
160000,100,35,1,1,0,1,0,0,0,0,Jaçanã/São Paulo,sale,apartment,-23.460492499999997,-46.57284179999999,"(-46.57284179999999, -23.460492499999997)",tucuruvi,3.6973537188160464
220000,100,45,2,1,0,1,0,0,0,0,Jaçanã/São Paulo,sale,apartment,-23.462925100000003,-46.5759639,"(-46.5759639, -23.462925100000003)",tucuruvi,3.304617390749181
160000,100,35,1,1,0,1,0,0,0,0,Jaçanã/São Paulo,sale,apartment,-23.462734100000002,-46.5759593,"(-46.5759593, -23.462734100000002)",tucuruvi,3.3109327672355353
341000,450,75,2,1,0,2,0,0,0,0,Jaçanã/São Paulo,sale,apartment,-23.4621027,-46.585879299999995,"(-46.585879299999995, -23.4621027)",tucuruvi,2.37072258558689
220000,100,45,2,1,0,1,0,0,0,0,Jaçanã/São Paulo,sale,apartment,-23.462734100000002,-46.5759593,"(-46.5759593, -23.462734100000002)",tucuruvi,3.3109327672355353
220000,100,45,2,1,0,1,0,0,0,0,Jaçanã/São Paulo,sale,apartment,-23.462734100000002,-46.5759593,"(-46.5759593, -23.462734100000002)",tucuruvi,3.3109327672355353
266045,0,45,2,1,0,1,0,0,0,0,Jaçanã/São Paulo,sale,apartment,-23.4777783,-46.5734555,"(-46.5734555, -23.4777783)",tucuruvi,3.3156887009601106
266045,0,45,2,1,0,1,0,0,0,0,Jaçanã/São Paulo,sale,apartment,-23.4777783,-46.5734555,"(-46.5734555, -23.4777783)",tucuruvi,3.3156887009601106
335200,0,59,3,2,1,1,0,0,0,0,Jaçanã/São Paulo,sale,apartment,-23.4777783,-46.5734555,"(-46.5734555, -23.4777783)",tucuruvi,3.3156887009601106
335200,0,59,3,2,1,1,0,0,0,0,Jaçanã/São Paulo,sale,apartment,-23.4777783,-46.5734555,"(-46.5734555, -23.4777783)",tucuruvi,3.3156887009601106
235000,380,45,2,1,0,1,1,0,0,0,Jaçanã/São Paulo,sale,apartment,-23.4684574,-46.57559929999999,"(-46.57559929999999, -23.4684574)",tucuruvi,3.1989969341096773
160000,100,35,1,1,0,1,0,0,0,0,Jaçanã/São Paulo,sale,apartment,-23.460492499999997,-46.57284179999999,"(-46.57284179999999, -23.460492499999997)",tucuruvi,3.6973537188160464
281161,250,45,2,1,0,1,0,0,1,0,Jaçanã/São Paulo,sale,apartment,-23.4777783,-46.5734555,"(-46.5734555, -23.4777783)",tucuruvi,3.3156887009601106
350000,0,74,3,1,0,1,0,0,0,0,Jaçanã/São Paulo,sale,apartment,-23.460006600000003,-46.583938200000006,"(-46.583938200000006, -23.460006600000003)",tucuruvi,2.6396868757429606
360000,610,60,3,2,1,2,1,0,0,0,Jaçanã/São Paulo,sale,apartment,-23.461451,-46.585796,"(-46.585796, -23.461451)",tucuruvi,2.4075220019183567
213817,100,45,2,1,0,1,0,0,0,0,Jaçanã/São Paulo,sale,apartment,-23.460492499999997,-46.57284179999999,"(-46.57284179999999, -23.460492499999997)",tucuruvi,3.6973537188160464
380000,430,77,3,2,1,1,0,0,1,0,Jaçanã/São Paulo,sale,apartment,-23.469082399999998,-46.5758729,"(-46.5758729, -23.469082399999998)",tucuruvi,3.156681687883193
274000,400,45,2,1,0,1,0,0,1,0,Jaçanã/São Paulo,sale,apartment,-23.453294800000002,-46.5720802,"(-46.5720802, -23.453294800000002)",tucuruvi,4.026086592164014
360000,610,60,2,2,1,2,0,0,0,0,Jaçanã/São Paulo,sale,apartment,-23.461451,-46.585796,"(-46.585796, -23.461451)",tucuruvi,2.4075220019183567
464500,352,67,2,1,0,1,0,0,1,0,Jaçanã/São Paulo,sale,apartment,-23.4680815,-46.5919721,"(-46.5919721, -23.4680815)",tucuruvi,1.5533817890634776
266045,0,45,2,1,0,1,0,0,0,0,Jaçanã/São Paulo,sale,apartment,-23.4777783,-46.5734555,"(-46.5734555, -23.4777783)",tucuruvi,3.3156887009601106
335200,0,59,3,2,1,1,0,0,0,0,Jaçanã/São Paulo,sale,apartment,-23.4777783,-46.5734555,"(-46.5734555, -23.4777783)",tucuruvi,3.3156887009601106
234900,350,47,2,1,0,1,0,0,1,0,Jaçanã/São Paulo,sale,apartment,-23.4830997,-46.56576810000001,"(-46.56576810000001, -23.4830997)",tucuruvi,4.172055654246816
266045,0,45,2,1,0,1,0,0,0,0,Jaçanã/São Paulo,sale,apartment,-23.4777783,-46.5734555,"(-46.5734555, -23.4777783)",tucuruvi,3.3156887009601106
150000,200,40,1,1,0,1,0,0,0,0,Jaçanã/São Paulo,sale,apartment,-23.4605074,-46.572753000000006,"(-46.572753000000006, -23.4605074)",tucuruvi,3.7059162472016816
279000,270,45,2,1,0,1,0,0,1,0,Jaçanã/São Paulo,sale,apartment,-23.4777783,-46.5734555,"(-46.5734555, -23.4777783)",tucuruvi,3.3156887009601106
468000,352,68,2,2,1,1,1,0,1,0,Jaçanã/São Paulo,sale,apartment,-23.4657025,-46.585427,"(-46.585427, -23.4657025)",tucuruvi,2.265713855088065
270000,0,55,2,1,0,1,0,0,1,0,Jaçanã/São Paulo,sale,apartment,-23.481788899999998,-46.5650186,"(-46.5650186, -23.481788899999998)",tucuruvi,4.250945693779409
282500,310,48,3,1,0,1,0,1,1,0,Jaçanã/São Paulo,sale,apartment,-23.4830921,-46.5657512,"(-46.5657512, -23.4830921)",tucuruvi,4.17389901751982
295500,310,59,3,2,1,1,0,1,1,0,Jaçanã/São Paulo,sale,apartment,-23.4830921,-46.5657512,"(-46.5657512, -23.4830921)",tucuruvi,4.17389901751982
335000,500,72,3,1,0,1,0,0,0,0,Jaçanã/São Paulo,sale,apartment,-23.4624552,-46.5850904,"(-46.5850904, -23.4624552)",tucuruvi,2.4275288875894043
329000,500,50,2,2,0,1,0,0,1,0,Jaçanã/São Paulo,sale,apartment,-23.4627294,-46.5862355,"(-46.5862355, -23.4627294)",tucuruvi,2.310652037524571
249900,290,54,2,2,1,1,0,0,1,0,Jaçanã/São Paulo,sale,apartment,-23.468398,-46.5760145,"(-46.5760145, -23.468398)",tucuruvi,3.1559763806998236
260000,350,74,2,1,0,1,0,0,0,0,Jaçanã/São Paulo,sale,apartment,-23.472129100000004,-46.582392999999996,"(-46.582392999999996, -23.472129100000004)",tucuruvi,2.396070300771987
280000,0,78,2,1,0,1,0,0,0,0,Jaçanã/São Paulo,sale,apartment,-23.4621027,-46.585879299999995,"(-46.585879299999995, -23.4621027)",tucuruvi,2.37072258558689
232000,310,48,3,1,0,1,0,1,1,0,Jaçanã/São Paulo,sale,apartment,-23.4830921,-46.5657512,"(-46.5657512, -23.4830921)",tucuruvi,4.17389901751982
430000,0,68,3,2,1,1,0,0,1,0,Mandaqui/São Paulo,sale,apartment,-23.481773999999998,-46.641216899999996,"(-46.641216899999996, -23.481773999999998)",santana,2.388182644379015
775000,656,105,3,2,1,2,0,0,1,0,Mandaqui/São Paulo,sale,apartment,-23.467096100000003,-46.632071999999994,"(-46.632071999999994, -23.467096100000003)",jardim-sao-paulo-ayrton-senna,2.4248409678842267
550000,0,80,3,2,1,3,0,0,1,0,Mandaqui/São Paulo,sale,apartment,-23.4733964,-46.637236,"(-46.637236, -23.4733964)",jardim-sao-paulo-ayrton-senna,2.5033492463985363
990000,0,123,3,2,1,2,0,0,1,0,Mandaqui/São Paulo,sale,apartment,-23.478419100000004,-46.6375521,"(-46.6375521, -23.478419100000004)",santana,2.3033398750178438
426000,640,82,3,1,0,1,0,1,1,0,Mandaqui/São Paulo,sale,apartment,-23.4723706,-46.6534311,"(-46.6534311, -23.4723706)",santana,3.8973436656771727
394000,0,70,3,2,1,1,0,0,0,0,Mandaqui/São Paulo,sale,apartment,-23.4662114,-46.63786210000001,"(-46.63786210000001, -23.4662114)",jardim-sao-paulo-ayrton-senna,2.9070156366384525
